"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"EST","Estonia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",1500,,
"EST","Estonia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",1100,,
"EST","Estonia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",1800,,
"EST","Estonia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",1400,,
"EST","Estonia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",2100,,
"EST","Estonia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",1800,,
"EST","Estonia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",2600,,
"ISR","Israel","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",35,,
"ISR","Israel","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",28,,
"ISR","Israel","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",31,,
"ISR","Israel","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",29,,
"ISR","Israel","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",25,,
"ISR","Israel","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",28,,
"ISR","Israel","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",9,,
"ISR","Israel","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",15,,
"ISR","Israel","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",1600,,
"ISR","Israel","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",2000,,
"ISR","Israel","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",1900,,
"ISR","Israel","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",2700,,
"ISR","Israel","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",2500,,
"ISR","Israel","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",3400,,
"ISR","Israel","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",3200,,
"ISR","Israel","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",4300,,
"LTU","Lithuania","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",20,,
"LTU","Lithuania","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",20,,
"LTU","Lithuania","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",40,,
"LTU","Lithuania","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",39,,
"LTU","Lithuania","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",32,,
"LTU","Lithuania","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",31,,
"LTU","Lithuania","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",9,,
"LTU","Lithuania","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",11,,
"LTU","Lithuania","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",2700,,
"LTU","Lithuania","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",3800,,
"LTU","Lithuania","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",3300,,
"LTU","Lithuania","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",4200,,
"LTU","Lithuania","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",4000,,
"LTU","Lithuania","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",4900,,
"LTU","Lithuania","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",4900,,
"LTU","Lithuania","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",6500,,
"RUS","Russia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",13,,
"RUS","Russia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",16,,
"RUS","Russia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",41,,
"RUS","Russia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",38,,
"RUS","Russia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",38,,
"RUS","Russia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",38,,
"RUS","Russia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",8,,
"RUS","Russia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",8,,
"RUS","Russia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",700,,
"RUS","Russia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",800,,
"RUS","Russia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",700,,
"RUS","Russia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",900,,
"RUS","Russia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",800,,
"RUS","Russia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",1100,,
"RUS","Russia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",900,,
"RUS","Russia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",1100,,
"SGP","Singapore","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",35,,
"SGP","Singapore","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",28,,
"SGP","Singapore","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",29,,
"SGP","Singapore","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",24,,
"SGP","Singapore","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",27,,
"SGP","Singapore","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",31,,
"SGP","Singapore","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",8,,
"SGP","Singapore","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",16,,
"SGP","Singapore","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",1700,,
"SGP","Singapore","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",2300,,
"SGP","Singapore","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",3300,,
"SGP","Singapore","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",3600,,
"SGP","Singapore","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",4400,,
"SGP","Singapore","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",5700,,
"SGP","Singapore","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",5700,,
"SGP","Singapore","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",7200,,
"SVN","Slovenia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",29,,
"SVN","Slovenia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",26,,
"SVN","Slovenia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",35,,
"SVN","Slovenia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",34,,
"SVN","Slovenia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",29,,
"SVN","Slovenia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",30,,
"SVN","Slovenia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",7,,
"SVN","Slovenia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2015","2015",10,,
"SVN","Slovenia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",1500,,
"SVN","Slovenia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",1600,,
"SVN","Slovenia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",1900,,
"SVN","Slovenia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",2000,,
"SVN","Slovenia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",2200,,
"SVN","Slovenia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",2400,,
"SVN","Slovenia","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",2600,,
"SVN","Slovenia","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2015","2015",2800,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",17,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",11,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",33,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",25,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",37,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",39,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",12,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",25,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",2400,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",3100,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",2900,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",3600,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",3400,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",4100,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",3800,,
"BEL-VLG","Flanders","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",4900,,
"GBR-ENG","England","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",27,,
"GBR-ENG","England","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",21,,
"GBR-ENG","England","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",36,,
"GBR-ENG","England","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",30,,
"GBR-ENG","England","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",29,,
"GBR-ENG","England","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",33,,
"GBR-ENG","England","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",8,,
"GBR-ENG","England","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",16,,
"GBR-ENG","England","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",1900,,
"GBR-ENG","England","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",2400,,
"GBR-ENG","England","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",2500,,
"GBR-ENG","England","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",3000,,
"GBR-ENG","England","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",3300,,
"GBR-ENG","England","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L3","Level (3)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",3800,,
"GBR-ENG","England","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",3800,,
"GBR-ENG","England","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_MONTH_FTFY_EARNERS_NUM","Full-time full-year monthly earnings, by numeracy level","VALUE","Value","2012","2012",4600,,
"GBR-NIR","Northern Ireland","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",29,,
"GBR-NIR","Northern Ireland","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",22,,
"GBR-NIR","Northern Ireland","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",39,,
"GBR-NIR","Northern Ireland","_T_T_T","All ISCED levels","M","Men","Y25T64","25-64 years","L2","Level (2)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",33,,
"GBR-NIR","Northern Ireland","_T_T_T","All ISCED levels","F","Women","Y25T64","25-64 years","L3","Level (3)","PIAAC_SHARE_NUM","Share of population by numeracy proficiency levels","VALUE","Value","2012","2012",26,,
